img_path,true_class,top_n预测正确,top-1-predicted-class,top-1-probs,top-2-predicted-class,top-2-probs,top-3-predicted-class,top-3-probs,class_云南省_prob,class_广西省_prob,class_未知_prob,class_浙江省_prob,class_贵州省_prob,class_陕西省_prob
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1585.png,浙江省,1,浙江省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1593.png,浙江省,1,浙江省,0.99998,云南省,2e-05,广西省,0.0,2e-05,0.0,0.0,0.99998,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1594.png,浙江省,1,浙江省,0.99999,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.99999,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1599.png,浙江省,1,浙江省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\16.png,云南省,1,云南省,0.99962,陕西省,0.00024,广西省,6e-05,0.99962,6e-05,0.0,4e-05,4e-05,0.00024
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1604.png,浙江省,1,浙江省,0.99999,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.99999,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1605.png,浙江省,1,浙江省,0.99998,云南省,2e-05,广西省,0.0,2e-05,0.0,0.0,0.99998,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1615.png,浙江省,1,浙江省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\163.png,云南省,1,云南省,0.99988,广西省,7e-05,浙江省,4e-05,0.99988,7e-05,0.0,4e-05,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1634.png,浙江省,1,浙江省,0.99998,云南省,2e-05,广西省,0.0,2e-05,0.0,0.0,0.99998,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1635.png,浙江省,1,浙江省,0.99719,云南省,0.00279,陕西省,2e-05,0.00279,0.0,0.0,0.99719,0.0,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1637.png,浙江省,1,浙江省,0.9996,陕西省,0.00034,云南省,6e-05,6e-05,0.0,0.0,0.9996,0.0,0.00034
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1652.png,浙江省,1,浙江省,0.99937,云南省,0.00062,陕西省,1e-05,0.00062,0.0,0.0,0.99937,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1653.png,浙江省,1,浙江省,0.99992,云南省,6e-05,陕西省,2e-05,6e-05,0.0,0.0,0.99992,0.0,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1656.png,浙江省,1,浙江省,0.9981,云南省,0.00189,陕西省,1e-05,0.00189,0.0,0.0,0.9981,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1659.png,浙江省,1,浙江省,0.99972,云南省,0.00027,广西省,0.0,0.00027,0.0,0.0,0.99972,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\167.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1672.png,浙江省,1,浙江省,0.99711,陕西省,0.00256,云南省,0.00015,0.00015,0.00014,1e-05,0.99711,3e-05,0.00256
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1676.png,浙江省,1,浙江省,0.99996,陕西省,4e-05,云南省,0.0,0.0,0.0,0.0,0.99996,0.0,4e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1679.png,浙江省,1,浙江省,0.99598,陕西省,0.00319,云南省,0.00083,0.00083,0.0,0.0,0.99598,0.0,0.00319
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\168.png,云南省,1,云南省,0.99999,广西省,0.0,未知,0.0,0.99999,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1681.png,浙江省,1,浙江省,0.9986,云南省,0.00079,广西省,0.00048,0.00079,0.00048,0.0,0.9986,3e-05,0.0001
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1682.png,浙江省,1,浙江省,0.99993,陕西省,6e-05,云南省,1e-05,1e-05,0.0,0.0,0.99993,0.0,6e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1694.png,浙江省,1,浙江省,0.99999,贵州省,1e-05,云南省,0.0,0.0,0.0,0.0,0.99999,1e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1695.png,浙江省,1,浙江省,0.99992,云南省,8e-05,广西省,0.0,8e-05,0.0,0.0,0.99992,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1708.png,浙江省,1,浙江省,0.99982,广西省,0.0001,云南省,7e-05,7e-05,0.0001,0.0,0.99982,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1711.png,浙江省,1,浙江省,0.99964,陕西省,0.00024,广西省,9e-05,3e-05,9e-05,0.0,0.99964,0.0,0.00024
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1718.png,浙江省,1,浙江省,0.99685,广西省,0.00164,云南省,0.00124,0.00124,0.00164,0.0,0.99685,0.0,0.00027
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1725.png,浙江省,1,浙江省,0.99893,云南省,0.00089,广西省,0.00018,0.00089,0.00018,0.0,0.99893,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1727.png,浙江省,1,浙江省,0.99998,陕西省,2e-05,云南省,0.0,0.0,0.0,0.0,0.99998,0.0,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1732.png,浙江省,1,浙江省,0.99928,陕西省,0.00065,云南省,7e-05,7e-05,0.0,0.0,0.99928,0.0,0.00065
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1735.png,浙江省,1,浙江省,0.99037,广西省,0.00917,陕西省,0.00038,1e-05,0.00917,0.0,0.99037,7e-05,0.00038
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1739.png,浙江省,1,浙江省,0.99893,广西省,0.00098,云南省,5e-05,5e-05,0.00098,1e-05,0.99893,0.0,3e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1740.png,浙江省,1,浙江省,0.99997,陕西省,3e-05,云南省,0.0,0.0,0.0,0.0,0.99997,0.0,3e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1744.png,浙江省,1,浙江省,0.98306,陕西省,0.01174,贵州省,0.00519,1e-05,0.0,0.0,0.98306,0.00519,0.01174
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\175.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1756.png,浙江省,1,浙江省,0.99999,陕西省,1e-05,云南省,0.0,0.0,0.0,0.0,0.99999,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1759.png,浙江省,1,浙江省,0.99999,陕西省,1e-05,云南省,0.0,0.0,0.0,0.0,0.99999,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1762.png,浙江省,1,浙江省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1763.png,浙江省,1,浙江省,0.99911,陕西省,0.00073,广西省,0.00016,0.0,0.00016,0.0,0.99911,0.0,0.00073
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1765.png,浙江省,1,浙江省,0.99588,广西省,0.00345,陕西省,0.00046,0.00017,0.00345,0.0,0.99588,2e-05,0.00046
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\179.png,云南省,1,云南省,0.99777,浙江省,0.00184,广西省,0.00032,0.99777,0.00032,0.0,0.00184,2e-05,5e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1790.png,浙江省,1,浙江省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1795.png,浙江省,1,浙江省,0.99997,陕西省,2e-05,贵州省,1e-05,0.0,0.0,0.0,0.99997,1e-05,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1797.png,浙江省,1,浙江省,0.99996,云南省,2e-05,陕西省,2e-05,2e-05,0.0,0.0,0.99996,0.0,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1802.png,浙江省,1,浙江省,0.99995,贵州省,5e-05,云南省,0.0,0.0,0.0,0.0,0.99995,5e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1805.png,浙江省,1,浙江省,0.9997,陕西省,0.00026,贵州省,3e-05,0.0,0.0,0.0,0.9997,3e-05,0.00026
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1812.png,浙江省,1,浙江省,0.99401,广西省,0.00501,云南省,0.00094,0.00094,0.00501,2e-05,0.99401,2e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1823.png,浙江省,1,浙江省,0.9999,广西省,0.0001,云南省,0.0,0.0,0.0001,0.0,0.9999,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1831.png,浙江省,1,浙江省,0.99997,广西省,3e-05,云南省,0.0,0.0,3e-05,0.0,0.99997,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1835.png,浙江省,1,浙江省,0.99998,广西省,2e-05,云南省,0.0,0.0,2e-05,0.0,0.99998,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1837.png,浙江省,1,浙江省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1841.png,浙江省,1,浙江省,0.99974,广西省,0.00023,陕西省,3e-05,0.0,0.00023,0.0,0.99974,0.0,3e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1843.png,浙江省,1,浙江省,0.99928,广西省,0.00046,陕西省,0.00027,0.0,0.00046,0.0,0.99928,0.0,0.00027
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1851.png,浙江省,1,浙江省,0.99999,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.99999,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1853.png,浙江省,1,浙江省,0.99946,陕西省,0.00037,云南省,0.00017,0.00017,0.0,0.0,0.99946,0.0,0.00037
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1858.png,浙江省,1,浙江省,0.99389,陕西省,0.00552,云南省,0.00055,0.00055,2e-05,0.0,0.99389,2e-05,0.00552
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1865.png,浙江省,1,浙江省,0.98494,陕西省,0.01506,云南省,0.0,0.0,0.0,0.0,0.98494,0.0,0.01506
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1867.png,浙江省,1,浙江省,0.99971,陕西省,0.00029,云南省,0.0,0.0,0.0,0.0,0.99971,0.0,0.00029
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1875.png,贵州省,1,贵州省,0.98318,陕西省,0.01323,云南省,0.0029,0.0029,1e-05,0.0,0.00068,0.98318,0.01323
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1878.png,贵州省,1,陕西省,0.98874,云南省,0.00765,贵州省,0.00205,0.00765,0.00155,0.0,0.0,0.00205,0.98874
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1881.png,贵州省,1,贵州省,0.98376,云南省,0.01398,陕西省,0.00224,0.01398,2e-05,0.0,0.0,0.98376,0.00224
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1891.png,贵州省,1,云南省,0.96204,贵州省,0.02733,陕西省,0.01035,0.96204,3e-05,0.0,0.00026,0.02733,0.01035
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1898.png,贵州省,1,云南省,0.70771,贵州省,0.28907,广西省,0.00241,0.70771,0.00241,0.0,0.00015,0.28907,0.00065
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\19.png,云南省,1,陕西省,0.508,云南省,0.27987,广西省,0.1141,0.27987,0.1141,0.0,4e-05,0.09799,0.508
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1901.png,贵州省,1,贵州省,0.99984,陕西省,0.00015,云南省,1e-05,1e-05,0.0,0.0,0.0,0.99984,0.00015
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1903.png,贵州省,1,贵州省,0.99993,云南省,7e-05,广西省,0.0,7e-05,0.0,0.0,0.0,0.99993,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1907.png,贵州省,1,贵州省,0.63588,云南省,0.33294,陕西省,0.03118,0.33294,0.0,0.0,0.0,0.63588,0.03118
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1908.png,贵州省,1,贵州省,0.99738,云南省,0.00228,陕西省,0.00034,0.00228,0.0,0.0,0.0,0.99738,0.00034
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1910.png,贵州省,1,贵州省,0.99995,陕西省,4e-05,云南省,1e-05,1e-05,0.0,0.0,0.0,0.99995,4e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1911.png,贵州省,1,贵州省,0.99978,陕西省,0.00018,云南省,3e-05,3e-05,0.0,0.0,0.0,0.99978,0.00018
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\192.png,云南省,1,云南省,0.96589,浙江省,0.0318,陕西省,0.00225,0.96589,0.0,0.0,0.0318,5e-05,0.00225
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1920.png,贵州省,1,贵州省,0.99162,陕西省,0.00814,浙江省,0.00016,7e-05,0.0,0.0,0.00016,0.99162,0.00814
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1926.png,贵州省,1,贵州省,0.99974,陕西省,0.00017,广西省,5e-05,4e-05,5e-05,0.0,0.0,0.99974,0.00017
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1931.png,贵州省,1,贵州省,0.89222,陕西省,0.09736,广西省,0.00557,0.0048,0.00557,0.0,4e-05,0.89222,0.09736
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1944.png,贵州省,1,贵州省,0.99993,陕西省,5e-05,云南省,2e-05,2e-05,0.0,0.0,0.0,0.99993,5e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1949.png,贵州省,1,贵州省,0.99469,陕西省,0.00495,云南省,0.00027,0.00027,4e-05,0.0,5e-05,0.99469,0.00495
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1960.png,贵州省,1,贵州省,0.94045,云南省,0.05928,陕西省,0.00027,0.05928,0.0,0.0,0.0,0.94045,0.00027
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1964.png,贵州省,1,贵州省,0.9965,陕西省,0.00335,云南省,0.00015,0.00015,0.0,0.0,0.0,0.9965,0.00335
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1970.png,贵州省,1,贵州省,0.99985,陕西省,0.00015,云南省,0.0,0.0,0.0,0.0,0.0,0.99985,0.00015
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1973.png,贵州省,1,贵州省,0.97681,云南省,0.02308,陕西省,7e-05,0.02308,3e-05,0.0,0.0,0.97681,7e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1977.png,贵州省,1,贵州省,0.9015,云南省,0.09828,陕西省,0.00021,0.09828,0.0,0.0,1e-05,0.9015,0.00021
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1984.png,贵州省,1,贵州省,0.98029,陕西省,0.01119,云南省,0.00846,0.00846,6e-05,0.0,0.0,0.98029,0.01119
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1989.png,贵州省,1,贵州省,0.97671,云南省,0.01388,陕西省,0.00858,0.01388,0.00082,0.0,1e-05,0.97671,0.00858
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1990.png,贵州省,1,贵州省,0.99992,陕西省,7e-05,云南省,0.0,0.0,0.0,0.0,0.0,0.99992,7e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1992.png,贵州省,1,贵州省,0.99999,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.99999,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1994.png,贵州省,1,贵州省,0.99884,陕西省,0.00067,云南省,0.00048,0.00048,1e-05,0.0,0.0,0.99884,0.00067
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1995.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\20.png,云南省,1,云南省,0.93905,贵州省,0.05976,广西省,0.00068,0.93905,0.00068,0.0,0.0,0.05976,0.00051
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\200.png,云南省,1,云南省,0.99989,陕西省,0.0001,贵州省,1e-05,0.99989,0.0,0.0,0.0,1e-05,0.0001
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2001.png,贵州省,1,贵州省,0.99969,云南省,0.0003,广西省,0.0,0.0003,0.0,0.0,0.0,0.99969,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2002.png,贵州省,1,贵州省,0.99988,陕西省,0.0001,云南省,1e-05,1e-05,1e-05,0.0,0.0,0.99988,0.0001
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2005.png,贵州省,1,贵州省,0.99986,云南省,0.00014,广西省,0.0,0.00014,0.0,0.0,0.0,0.99986,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2015.png,贵州省,1,贵州省,0.92898,陕西省,0.07062,云南省,0.00038,0.00038,1e-05,0.0,1e-05,0.92898,0.07062
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2017.png,贵州省,1,贵州省,0.96701,陕西省,0.02995,广西省,0.00288,0.00016,0.00288,0.0,0.0,0.96701,0.02995
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2019.png,贵州省,1,贵州省,0.99331,广西省,0.0046,云南省,0.00191,0.00191,0.0046,0.0,0.0,0.99331,0.00019
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2022.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\203.png,云南省,1,云南省,0.57484,陕西省,0.42442,贵州省,0.00054,0.57484,0.0002,0.0,0.0,0.00054,0.42442
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2052.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2059.png,贵州省,1,贵州省,0.99993,云南省,7e-05,广西省,0.0,7e-05,0.0,0.0,0.0,0.99993,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2062.png,贵州省,1,贵州省,0.99967,陕西省,0.00019,云南省,8e-05,8e-05,7e-05,0.0,0.0,0.99967,0.00019
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2066.png,贵州省,1,贵州省,0.98209,云南省,0.01789,广西省,1e-05,0.01789,1e-05,0.0,0.0,0.98209,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2069.png,贵州省,1,贵州省,0.99954,广西省,0.00045,云南省,0.0,0.0,0.00045,0.0,0.0,0.99954,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\207.png,云南省,1,云南省,0.99784,陕西省,0.00077,广西省,0.00071,0.99784,0.00071,9e-05,0.00058,0.0,0.00077
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2073.png,贵州省,1,贵州省,0.99999,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.99999,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2075.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\208.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2081.png,贵州省,1,贵州省,0.99994,广西省,4e-05,云南省,2e-05,2e-05,4e-05,0.0,0.0,0.99994,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\209.png,云南省,1,云南省,0.98398,广西省,0.01553,陕西省,0.0004,0.98398,0.01553,1e-05,7e-05,1e-05,0.0004
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2095.png,贵州省,1,贵州省,0.97739,云南省,0.01572,广西省,0.0063,0.01572,0.0063,0.0,0.0,0.97739,0.00059
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2098.png,贵州省,1,贵州省,0.99995,陕西省,3e-05,广西省,1e-05,0.0,1e-05,0.0,0.0,0.99995,3e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\21.png,云南省,1,云南省,1.0,广西省,0.0,未知,0.0,1.0,0.0,0.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2102.png,贵州省,1,贵州省,0.9914,云南省,0.00855,广西省,5e-05,0.00855,5e-05,0.0,0.0,0.9914,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2104.png,贵州省,1,贵州省,0.92243,云南省,0.06624,广西省,0.01131,0.06624,0.01131,0.0,0.0,0.92243,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2112.png,贵州省,1,贵州省,0.99711,陕西省,0.00277,云南省,9e-05,9e-05,2e-05,0.0,1e-05,0.99711,0.00277
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2114.png,贵州省,1,贵州省,0.99734,广西省,0.00179,云南省,0.00075,0.00075,0.00179,0.0,0.0,0.99734,0.00012
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2120.png,贵州省,1,贵州省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2122.png,贵州省,1,贵州省,0.99711,云南省,0.00287,陕西省,2e-05,0.00287,0.0,0.0,0.0,0.99711,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2139.png,贵州省,1,广西省,0.58527,贵州省,0.37935,陕西省,0.02634,0.00895,0.58527,0.0,9e-05,0.37935,0.02634
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2151.png,贵州省,1,贵州省,0.99914,广西省,0.00065,云南省,0.0002,0.0002,0.00065,0.0,0.0,0.99914,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2153.png,贵州省,1,贵州省,0.99997,浙江省,2e-05,云南省,0.0,0.0,0.0,0.0,2e-05,0.99997,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2157.png,贵州省,1,贵州省,0.99905,广西省,0.0009,陕西省,5e-05,0.0,0.0009,0.0,0.0,0.99905,5e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2160.png,贵州省,1,贵州省,0.99999,云南省,1e-05,广西省,0.0,1e-05,0.0,0.0,0.0,0.99999,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2162.png,贵州省,1,贵州省,0.99821,广西省,0.0009,云南省,0.00089,0.00089,0.0009,0.0,0.0,0.99821,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2166.png,贵州省,1,贵州省,0.99953,云南省,0.00029,广西省,0.00016,0.00029,0.00016,0.0,0.0,0.99953,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2172.png,贵州省,1,贵州省,0.99009,广西省,0.0094,陕西省,0.00046,5e-05,0.0094,0.0,0.0,0.99009,0.00046
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2176.png,贵州省,1,贵州省,0.99997,广西省,2e-05,云南省,0.0,0.0,2e-05,0.0,0.0,0.99997,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2179.png,贵州省,1,贵州省,0.98685,陕西省,0.00904,广西省,0.00385,0.00025,0.00385,0.0,0.0,0.98685,0.00904
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\218.png,云南省,1,广西省,0.37625,云南省,0.29602,贵州省,0.15361,0.29602,0.37625,0.02573,0.04193,0.15361,0.10646
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2180.png,贵州省,1,贵州省,0.97843,陕西省,0.02059,广西省,0.0009,8e-05,0.0009,0.0,0.0,0.97843,0.02059
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2183.png,贵州省,1,贵州省,0.99999,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.99999,0.0
