img_path,true_class,top_n预测正确,top-1-predicted-class,top-1-probs,top-2-predicted-class,top-2-probs,top-3-predicted-class,top-3-probs,class_未知_prob,class_浙江省_prob,class_非浙江_prob
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\167.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1672.png,浙江省,1,浙江省,0.98455,非浙江,0.01542,未知,3e-05,3e-05,0.98455,0.01542
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1676.png,浙江省,1,浙江省,0.99989,非浙江,0.00011,未知,0.0,0.0,0.99989,0.00011
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1679.png,浙江省,1,浙江省,0.99926,非浙江,0.00067,未知,8e-05,8e-05,0.99926,0.00067
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\168.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1681.png,浙江省,1,浙江省,0.99979,非浙江,0.00021,未知,1e-05,1e-05,0.99979,0.00021
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1682.png,浙江省,1,浙江省,0.99956,非浙江,0.00043,未知,0.0,0.0,0.99956,0.00043
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1694.png,浙江省,1,浙江省,0.9992,非浙江,0.0008,未知,0.0,0.0,0.9992,0.0008
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1695.png,浙江省,1,浙江省,0.99935,非浙江,0.00065,未知,0.0,0.0,0.99935,0.00065
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1708.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1711.png,浙江省,1,浙江省,0.99971,非浙江,0.00029,未知,0.0,0.0,0.99971,0.00029
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1718.png,浙江省,1,浙江省,0.99994,非浙江,6e-05,未知,0.0,0.0,0.99994,6e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1725.png,浙江省,1,浙江省,0.99992,非浙江,8e-05,未知,0.0,0.0,0.99992,8e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1727.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1732.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1735.png,浙江省,1,浙江省,0.9988,非浙江,0.0012,未知,0.0,0.0,0.9988,0.0012
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1739.png,浙江省,1,浙江省,0.99998,非浙江,2e-05,未知,0.0,0.0,0.99998,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1740.png,浙江省,1,浙江省,0.99986,非浙江,0.00014,未知,0.0,0.0,0.99986,0.00014
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1744.png,浙江省,1,浙江省,0.99995,非浙江,5e-05,未知,0.0,0.0,0.99995,5e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\175.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1756.png,浙江省,1,浙江省,0.99999,非浙江,1e-05,未知,0.0,0.0,0.99999,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1759.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1762.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1763.png,浙江省,1,浙江省,0.99991,非浙江,9e-05,未知,0.0,0.0,0.99991,9e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1765.png,浙江省,1,浙江省,0.99979,非浙江,0.00021,未知,0.0,0.0,0.99979,0.00021
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\179.png,非浙江,1,非浙江,0.99548,浙江省,0.00452,未知,0.0,0.0,0.00452,0.99548
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1790.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1795.png,浙江省,1,浙江省,0.99985,非浙江,0.00012,未知,3e-05,3e-05,0.99985,0.00012
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1797.png,浙江省,1,浙江省,0.99908,非浙江,0.00089,未知,3e-05,3e-05,0.99908,0.00089
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1802.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1805.png,浙江省,1,浙江省,0.9989,非浙江,0.0011,未知,0.0,0.0,0.9989,0.0011
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1812.png,浙江省,1,浙江省,0.99373,非浙江,0.00617,未知,0.0001,0.0001,0.99373,0.00617
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1823.png,浙江省,1,浙江省,0.99999,非浙江,1e-05,未知,0.0,0.0,0.99999,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1831.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1835.png,浙江省,1,浙江省,0.99964,非浙江,0.00034,未知,1e-05,1e-05,0.99964,0.00034
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1837.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1841.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1843.png,浙江省,1,浙江省,1.0,未知,0.0,非浙江,0.0,0.0,1.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1851.png,浙江省,1,浙江省,0.99936,非浙江,0.00062,未知,2e-05,2e-05,0.99936,0.00062
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1853.png,浙江省,1,浙江省,0.99979,非浙江,0.0002,未知,1e-05,1e-05,0.99979,0.0002
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1858.png,浙江省,1,浙江省,0.99925,非浙江,0.00073,未知,2e-05,2e-05,0.99925,0.00073
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1865.png,浙江省,1,浙江省,0.99885,非浙江,0.00115,未知,0.0,0.0,0.99885,0.00115
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1867.png,浙江省,1,浙江省,0.98323,非浙江,0.01225,未知,0.00453,0.00453,0.98323,0.01225
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1875.png,非浙江,1,非浙江,0.99493,浙江省,0.00507,未知,0.0,0.0,0.00507,0.99493
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1878.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1881.png,非浙江,1,非浙江,0.99865,浙江省,0.00135,未知,0.0,0.0,0.00135,0.99865
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1891.png,非浙江,1,非浙江,0.99996,浙江省,4e-05,未知,0.0,0.0,4e-05,0.99996
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1898.png,非浙江,1,非浙江,0.99687,浙江省,0.00313,未知,0.0,0.0,0.00313,0.99687
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\19.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1901.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1903.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1907.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1908.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1910.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1911.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\192.png,非浙江,1,浙江省,0.51538,非浙江,0.48461,未知,0.0,0.0,0.51538,0.48461
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1920.png,非浙江,1,非浙江,0.99997,浙江省,3e-05,未知,0.0,0.0,3e-05,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1926.png,非浙江,1,非浙江,0.99993,浙江省,7e-05,未知,0.0,0.0,7e-05,0.99993
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1931.png,非浙江,1,非浙江,0.99726,浙江省,0.00274,未知,0.0,0.0,0.00274,0.99726
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1944.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1949.png,非浙江,1,非浙江,0.99981,浙江省,0.00019,未知,0.0,0.0,0.00019,0.99981
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1960.png,非浙江,1,非浙江,0.99986,浙江省,0.00014,未知,0.0,0.0,0.00014,0.99986
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1964.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1970.png,非浙江,1,非浙江,0.9999,浙江省,0.0001,未知,0.0,0.0,0.0001,0.9999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1973.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1977.png,非浙江,1,非浙江,0.99917,浙江省,0.00083,未知,0.0,0.0,0.00083,0.99917
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1984.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1989.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1990.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1992.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1994.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\1995.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\20.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\200.png,非浙江,1,非浙江,0.99992,浙江省,8e-05,未知,0.0,0.0,8e-05,0.99992
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2001.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2002.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2005.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2015.png,非浙江,1,非浙江,0.99955,浙江省,0.00045,未知,0.0,0.0,0.00045,0.99955
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2017.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2019.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2022.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\203.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2052.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2059.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2062.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2066.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2069.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\207.png,非浙江,1,非浙江,0.99771,浙江省,0.00182,未知,0.00047,0.00047,0.00182,0.99771
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2073.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2075.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\208.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2081.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\209.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2095.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2098.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\21.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2102.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2104.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2112.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2114.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2120.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2122.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2139.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2151.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2153.png,非浙江,1,非浙江,0.99992,浙江省,8e-05,未知,0.0,0.0,8e-05,0.99992
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2157.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2160.png,非浙江,1,非浙江,0.99978,浙江省,0.00022,未知,0.0,0.0,0.00022,0.99978
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2162.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2166.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2172.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2176.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2179.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\218.png,非浙江,1,非浙江,0.97789,浙江省,0.0131,未知,0.00902,0.00902,0.0131,0.97789
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2180.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2183.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2184.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2188.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2191.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2198.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2199.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2207.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2208.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2213.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2220.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2226.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2232.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2235.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2238.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\225.png,非浙江,1,非浙江,0.99993,浙江省,7e-05,未知,0.0,0.0,7e-05,0.99993
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2251.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2254.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2257.png,非浙江,1,非浙江,0.99988,浙江省,0.00012,未知,0.0,0.0,0.00012,0.99988
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2263.png,非浙江,1,非浙江,0.99897,浙江省,0.00103,未知,0.0,0.0,0.00103,0.99897
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\229.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2290.png,非浙江,1,非浙江,0.99996,浙江省,4e-05,未知,0.0,0.0,4e-05,0.99996
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2294.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2297.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2307.png,非浙江,1,非浙江,0.99948,浙江省,0.00052,未知,0.0,0.0,0.00052,0.99948
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2318.png,非浙江,1,非浙江,0.90333,浙江省,0.09667,未知,0.0,0.0,0.09667,0.90333
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2320.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2326.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2331.png,非浙江,1,非浙江,0.99997,浙江省,3e-05,未知,0.0,0.0,3e-05,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2332.png,非浙江,1,非浙江,0.99962,浙江省,0.00038,未知,0.0,0.0,0.00038,0.99962
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2339.png,非浙江,1,非浙江,0.67548,浙江省,0.32452,未知,0.0,0.0,0.32452,0.67548
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\234.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2340.png,非浙江,1,非浙江,0.92296,浙江省,0.07704,未知,0.0,0.0,0.07704,0.92296
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2346.png,非浙江,1,非浙江,0.99987,浙江省,0.00013,未知,0.0,0.0,0.00013,0.99987
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2355.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2358.png,非浙江,1,非浙江,0.98315,浙江省,0.01685,未知,0.0,0.0,0.01685,0.98315
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2360.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2361.png,非浙江,1,非浙江,0.99997,浙江省,3e-05,未知,0.0,0.0,3e-05,0.99997
